host.name,process.args,file.path,event.action,user.name.text
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/autocomplete.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/autocomplete.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/components/binders/autocomplete-user.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/components/binders/autocomplete-user.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/components/binders/hover-user-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/components/binders/hover-user-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/components/binders/hover-user.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/components/binders/hover-user.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/components/binders/autocomplete-user-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/components/binders/autocomplete-user-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/global-permissions-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/global-permissions-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/admin-indexing-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/admin-indexing-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/signup.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/signup.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/breadcrumbs.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/breadcrumbs.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/confluence-root-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/confluence-root-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/legacy-scroll-to-hash-anchors.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/legacy-scroll-to-hash-anchors.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/page-loading-indicator-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/page-loading-indicator-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/module-exporter-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/module-exporter-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/avataror.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/avataror.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/page.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/page.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/create-personal-space-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/create-personal-space-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/position.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/position.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/page-templates-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/page-templates-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/select-grid-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/select-grid-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/content-hover.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/content-hover.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/view-user-profile-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/view-user-profile-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/attachment-uploader.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/attachment-uploader.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/page-intrash.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/page-intrash.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/page-history.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/page-history.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/exportspace.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/exportspace.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/page-permissions-manager.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/page-permissions-manager.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/table-floating-scrollbar-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/table-floating-scrollbar-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/space-permissions-page.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/space-permissions-page.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/position-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/position-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/page-permissions-deferred-loader.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/page-permissions-deferred-loader.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/editor-context-compatibility-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/editor-context-compatibility-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/general-config.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/general-config.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/space-permissions-page-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/space-permissions-page-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/message-handler.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/message-handler.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/page-loading-indicator.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/page-loading-indicator.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/page-restricted-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/page-restricted-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/space-permissions-table-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/space-permissions-table-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/trigger.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/trigger.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/userpicker-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/userpicker-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/view-my-drafts.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/view-my-drafts.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/localstorage-cache.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/localstorage-cache.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/browsegroupmembers-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/browsegroupmembers-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/control.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/control.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/quicksearchdropdown.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/quicksearchdropdown.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/entity-picker-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/entity-picker-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/recover-space-permissions-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/recover-space-permissions-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/licensedetails-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/licensedetails-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/page-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/page-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/control-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/control-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/lookandfeel.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/lookandfeel.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/space-details.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/space-details.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/search.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/search.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/menu.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/menu.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/edit-space.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/edit-space.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/dom-filter-field-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/dom-filter-field-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/breadcrumbs-jquery-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/breadcrumbs-jquery-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/websudo-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/websudo-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/manage-watchers-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/manage-watchers-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/message-handler-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/message-handler-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/backupadmin.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/backupadmin.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/entity-picker.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/entity-picker.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/highlighter-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/highlighter-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/tree.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/tree.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/navigator-context.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/navigator-context.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/constants-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/constants-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/event.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/event.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/keyboard.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/keyboard.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/url.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/url.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/ajax-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/ajax-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/type-helpers.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/type-helpers.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/keyboard-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/keyboard-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/ajax.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/ajax.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/dictionary.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/dictionary.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/dictionary-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/dictionary-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/type-helpers-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/type-helpers-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/cookie-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/cookie-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/regexes.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/regexes.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/event-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/event-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/browser.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/browser.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/regexes-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/mouse-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/regexes-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/mouse-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/history-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/history-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/history.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/history.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/browser-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/browser-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/constants.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/constants.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/navigator-context-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/navigator-context-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/cookie.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/cookie.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/querystring-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/querystring-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/querystring.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/querystring.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/fetch.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/fetch.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/fetch-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/fetch-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/url-min.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/url-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/mouse.js,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/js/api/mouse.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/components/info-dense-form/info-dense-form-min.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/components/info-dense-form/info-dense-form-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/components/info-dense-form/info-dense-form.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/components/info-dense-form/info-dense-form.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/components/memory-usage/memory-usage.less,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/components/memory-usage/memory-usage.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/components/memory-usage/memory-usage.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/components/memory-usage/memory-usage.less.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/components/memory-usage/memory-usage.less.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/profile-macro.vm,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/profile-macro.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/page-loading-indicator-min.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/page-loading-indicator-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/icons-ie.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/icons-ie.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/utilities.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/utilities.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/draft-changes.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/draft-changes.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/space-admin.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/space-admin.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/follow-list-min.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/follow-list-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/rss-min.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/rss-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/page-history-min.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/page-history-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/renderer-macros-min.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/renderer-macros-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/entity-list.less.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/entity-list.less.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/custom-page-content-min.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/custom-page-content-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/page-templates-min.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/page-templates-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/help-panel.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/page-restricted.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/entity-list.less,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/confluence-forms-min.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/confluence-forms-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/create-space.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/create-space.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/menu.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/menu.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/viewfollow-min.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/viewfollow-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/print-min.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/print-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/avataror-min.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/avataror-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/userpicker.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/userpicker.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/diff.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/diff.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/network-macro.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/default-theme.less,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/page-intrash.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/tree-ie-min.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/tree-ie-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/personal-sidebar-ie-min.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/personal-sidebar-ie-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/autocomplete.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/autocomplete.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/content-types-min.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/content-types-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/search-min.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/search-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/view-content.less,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/avataror.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/avataror.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/draft-profile.less,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/page-restricted.less,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/page-restricted.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/backupadmin-min.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/backupadmin-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/view-content.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/view-content.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/personal-sidebar-min.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/personal-sidebar-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/profile.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/profile.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/navbar.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/navbar.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/sprites/macro-browser-icons-dropdown.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/sprites/macro-browser-icons-dropdown.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/sprites/macro-browser-icons-sprite.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/sprites/macro-browser-icons-sprite.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/sprites/icons-min.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/sprites/macro-browser-icons-min.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/sprites/icons-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/sprites/macro-browser-icons-min.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/sprites/macro-browser-icons-dropdown-sprite.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/sprites/macro-browser-icons-dropdown-sprite.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/sprites/icons.css,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/sprites/icons.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/includes/css/sprites/macro-browser-icons.css,deleted,NaN
