@timestamp,error.message,event.module,event.type,file.ctime,file.extension,file.gid,file.owner,file.path,file.size,file.type,host.ip,
"Oct 25, 2022 @ 01:53:35.811",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.795",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,732,800",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.809",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.795",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,716,416",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.805",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.785",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,700,032",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.801",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.785",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,683,648",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.798",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.785",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,650,880",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.798",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.785",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,667,264",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.791",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.775",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,634,496",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.790",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.775",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,618,112",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.786",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.775",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,585,344",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.786",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.775",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,601,728",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.785",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.775",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,568,960",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.776",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.765",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,552,576",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.767",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.755",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,519,808",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.766",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.755",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,503,424",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.757",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.755",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,437,888",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.757",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.755",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,470,656",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.747",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.735",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,405,120",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.747",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.735",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,421,504",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.746",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.735",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,388,736",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.739",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.725",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,372,352",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.737",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.725",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,339,584",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.737",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.725",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,355,968",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.736",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.725",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,327,296",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.728",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.715",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,298,624",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.728",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.715",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,306,816",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.721",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.705",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,274,048",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.720",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.705",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,253,568",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.720",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.705",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,257,664",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.713",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.695",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,192,128",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.713",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.695",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,208,512",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.713",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.695",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,224,896",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.706",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.695",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,175,744",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.698",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.685",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,110,208",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.698",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.685",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,122,496",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.698",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.685",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,126,592",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.690",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.675",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,077,440",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.684",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.665",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,016,000",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.684",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.665",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,028,288",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.684",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.665",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"150,044,672",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.677",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.665",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,979,136",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.677",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.665",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,995,520",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.670",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.655",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,946,368",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.669",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.655",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,929,984",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.662",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.645",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,897,216",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.661",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.645",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,884,928",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.655",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.635",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,860,352",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.655",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.635",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,864,448",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.650",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.635",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,831,680",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.647",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.635",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,815,296",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.643",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.625",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,798,912",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.639",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.625",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,766,144",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.630",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.615",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,733,376",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.629",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.615",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,716,992",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.626",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.615",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,700,608",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.625",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.615",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,684,224",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.616",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.605",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,651,456",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.613",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.595",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,618,688",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.613",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.595",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,635,072",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.592",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.575",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,585,920",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.589",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.575",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,553,152",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.589",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.575",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,561,344",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.589",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.575",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,569,536",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.581",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.565",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,520,384",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.577",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.565",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,487,616",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.577",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.565",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,504,000",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.567",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.555",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,426,176",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.567",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.555",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,438,464",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.567",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.555",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,454,848",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.559",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.545",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,405,696",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.558",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.545",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,372,928",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.558",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.545",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,393,408",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.551",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.535",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,356,544",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.549",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.535",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,340,160",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.548",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.535",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,323,776",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.539",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.525",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,274,624",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.539",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.525",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,291,008",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.530",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.515",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,241,856",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.528",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.515",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,225,472",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.525",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.505",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,209,088",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.523",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.505",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,192,704",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.518",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.505",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,176,320",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.516",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.505",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,143,552",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.513",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.495",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,110,784",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.513",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.495",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,143,552",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.503",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.485",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,078,016",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.502",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.485",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,049,344",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.502",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.485",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,061,632",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.492",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.475",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,028,864",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.491",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.475",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"149,012,480",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.490",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.475",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,983,808",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.490",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.475",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,996,096",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.477",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.465",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,914,176",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.477",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.465",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,930,560",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.477",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.465",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,963,328",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.466",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.455",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,889,600",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.466",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.455",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,897,792",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.465",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.445",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,865,024",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.454",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.435",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,848,640",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.453",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.435",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,832,256",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.448",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.435",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,815,872",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.446",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.435",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,799,488",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.440",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.425",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,766,720",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.436",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.415",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,750,336",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.430",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.415",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,733,952",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.429",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.415",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,717,568",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.424",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.405",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,701,184",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.421",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.405",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,684,800",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.419",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.405",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,668,416",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.416",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.405",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,635,648",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.416",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.405",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,639,744",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.416",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.405",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,652,032",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.410",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.395",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,590,592",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.410",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.395",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,602,880",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.405",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.385",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,570,112",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.404",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.385",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,553,728",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.398",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.385",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,520,960",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.391",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.375",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,471,808",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.390",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.375",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,455,424",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.387",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.375",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,439,040",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.385",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.365",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,422,656",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.384",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.365",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,406,272",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.382",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.365",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,373,504",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.380",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.365",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,307,968",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.378",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.365",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,275,200",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.377",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.365",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,242,432",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.375",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.355",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,176,896",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.373",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.355",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,144,128",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.371",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.355",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,111,360",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.369",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.355",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,078,592",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.367",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.355",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"148,013,056",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.365",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.355",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"147,980,288",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.363",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.345",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"147,914,752",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.362",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.345",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"147,881,984",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.360",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.345",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"147,849,216",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.358",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.345",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"147,783,680",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.356",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.345",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"147,750,912",0,x86_64,target,
